旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
香榭民宿,澎湖縣白沙鄉吉貝村188之3號,06-9911555,-,5間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
晨曦海景民宿,澎湖縣馬公市鐵線里1鄰鐵線尾81號,0980-402075,https://www.facebook.com/354zexxx/,5間,NT$2800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
邁福連民宿,澎湖縣馬公市五德里1鄰雞母塢142號,0982-660037,https://www.facebook.com/MyFriends142/,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
好山好水民宿,澎湖縣馬公市山水里13鄰珠江285號,0920-787346,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
漫步悠閒民宿,澎湖縣馬公市西衛里21鄰五福路3巷8之2號,06-9260122,-,4間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
囬鄉偶寓民宿,澎湖縣馬公市石泉里4鄰石泉22之4號,0933-865171,-,3間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
串門子輕旅民宿,澎湖縣馬公市前寮里8鄰前寮29號之1,0975-222616,-,4間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
貝嬤輕旅民宿,澎湖縣湖西鄉林投村1鄰林投88之38號,0956-755533,-,5間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
虹庭民宿,澎湖縣湖西鄉沙港村14鄰沙港62之3號,0988-359886,-,5間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
動物園民宿,澎湖縣湖西鄉城北村1鄰大城北6之12號,0920-115125,-,4間,NT$2800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
大嗓門民宿,澎湖縣馬公市烏崁里1鄰烏崁105之77號,0912-934842,-,4間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
澎緣民宿,澎湖縣馬公市西衛里五福路138巷23之7號,06-9279873,-,5間,NT$2800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
水紫印民宿,澎湖縣馬公市石泉里12鄰石泉1之347號,0963-202508,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
紅章魚民宿,澎湖縣馬公市前寮里2鄰前寮5之7號,0966-702798,-,3間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
香亭一館民宿,澎湖縣馬公市時裡里時裡109之10號,0912-012793,-,3間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
樂鬧民宿,澎湖縣馬公市烏崁里1鄰烏崁105之75號,0912-934842,-,4間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
日辰民宿,澎湖縣馬公市前寮里1鄰前寮21之29號,0911-191992,-,5間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
幸福風旅民宿,澎湖縣馬公市西衛里23鄰五福路3巷32弄30號,06-9261610,-,5間,NT$2800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
紫月桐民宿,澎湖縣馬公市西衛里235之17號,06-9269528,-,4間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
向日葵精緻旅店民宿,澎湖縣馬公市西文里10鄰西文澳85之2號,0975-723872,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
長宏民宿,澎湖縣白沙鄉吉貝村188-2號,06-9911567,-,5間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
豔晴居民宿,澎湖縣馬公市鎖港里5鄰鎖管港306號,06-9952905,-,3間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
靜夜星海民宿,澎湖縣馬公市西衛里25鄰西衛561號,0935-441810,-,3間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
有空常來澎湖民宿,澎湖縣馬公市石泉里17鄰石泉2之55號,0956-850896,-,5間,NT$2800-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
特米諾1號館民宿,澎湖縣馬公市石泉里16鄰石泉185之32號,0937-605249,http://terminal.ego.tw/,5間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
安心美民宿,澎湖縣馬公市安宅里170號,06-9211117,-,5間,NT$2800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
最美麗海灣民宿,澎湖縣馬公市山水里41號,09-72312297,-,4間,NT$2800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
美麗民宿,澎湖縣湖西鄉成功村1鄰港底142-7號,0979-157587,-,4間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
旺旺部落民宿,澎湖縣馬公市興仁里雙頭掛197之1號,06-9953434,-,3間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
北山嶼丁香魚旅店民宿,澎湖縣白沙鄉赤崁村1鄰大赤崁2之12號,06-9932288,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
維亞民宿,澎湖縣湖西鄉許家村3鄰港子尾78之1號,0933-373487,-,5間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
虹橋四季民宿,澎湖縣馬公市光明里29鄰忠孝路89巷20號,06-9269586,-,3間,NT$2800-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
分號旅遊民宿,澎湖縣馬公市陽明里14鄰中華路171號2樓,06-9213723,-,4間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
愛丁堡國王桂冠民宿,澎湖縣馬公市西衛里25鄰西衛247之10號,0909-505555,-,5間,NT$2800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
愛丁堡星夜桂冠民宿,澎湖縣馬公市西衛里25鄰西衛247之8號,0933-924477,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
沐夏風情民宿,澎湖縣馬公市西衛里3鄰四維路291號,06-9273630,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
愛上水漾魚夢民宿,澎湖縣馬公市山水里140之55號,09-20266415,-,5間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
歐樂飯店二館,澎湖縣馬公市陽明里新明路21號8樓,06-9265522,-,13間,NT$2800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
君洋商務大飯店,澎湖縣馬公市中興路31號1-8樓,06-9271290,-,27間,NT$2800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
澎湖慢慢來海景民宿,澎湖縣馬公市石泉里7鄰石泉32之58號,0910-884632,-,5間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
這裡民宿,澎湖縣馬公市安宅里1鄰宅腳嶼93之19號,0963-165935,-,5間,NT$2800-5700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
隨意窩民宿,澎湖縣湖西鄉許家村3鄰港子尾78之10號,06-9218736,-,5間,NT$2800-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
海的女兒民宿,澎湖縣湖西鄉隘門村11鄰隘門102之3號,06-9228102,-,5間,NT$2800-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
暖居民宿,澎湖縣白沙鄉赤崁村21鄰大赤崁407之5號,0921-734037,-,5間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
薰衣草精緻旅店民宿,澎湖縣馬公市西文里10鄰西文澳85之1號,0932-758377,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
猴子旅行民宿,澎湖縣馬公市西衛里23鄰五福路3巷32弄27號,06-9273309,-,5間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
妮可民宿,澎湖縣馬公市西文里11鄰西文澳710號,0956-880383,-,4間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
果果民宿,澎湖縣馬公市西衛里25鄰西衛368號,0921-598212,-,5間,NT$2800-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
陽光空氣水海景民宿,澎湖縣馬公市五德里1鄰雞母塢33之2號,0911-602250,-,5間,NT$2800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
舞所蔚民宿,澎湖縣馬公市鐵線里1鄰鐵線尾116號,0985-688390,-,4間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
微風時裡民宿,澎湖縣馬公市興仁里10鄰双頭掛280號,0975-335956,-,5間,NT$2800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
星星月亮太陽澎湖民宿,澎湖縣馬公市西衛里29鄰六合路458巷1弄9號,0933-695805,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
華來華趣民宿,澎湖縣馬公市光華里3鄰光華123之15號,06-9215627,-,5間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
好思民宿,澎湖縣馬公市中央里13鄰民族路26號之1,0912-922508,-,3間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
七美海夠藍民宿一館,澎湖縣七美鄉平和村4鄰下茄埕66號,0919-780779,-,1間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
沐子彼壹館民宿,澎湖縣馬公市西文里1鄰西文澳36之17號,0908-358140,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
沐子彼貳館民宿,澎湖縣馬公市西文里1鄰西文澳36之18號,0908-358140,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
澎湖囝仔民宿,澎湖縣馬公市前寮里2鄰前寮3-20號,0907-211332,-,5間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
樂屋民宿3館,澎湖縣湖西鄉城北村1鄰大城北5之30號,0958-092079,-,4間,NT$2800-4400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
魚棧民宿,澎湖縣馬公市鎖港里14鄰鎖港六路179號,0935-687208,-,5間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
藍海會館民宿,澎湖縣馬公市菜園里5鄰菜園25之3號,06-9221304,-,5間,NT$2800-5100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
澎湖黑皮民宿,澎湖縣馬公市前寮里2鄰前寮3-19號,0907-211332,-,5間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
邂逅老街精緻民宿,澎湖縣馬公市中央里2鄰中央街18號,0903-002561,-,3間,NT$2800-4100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
伍貳菊島旅店民宿,澎湖縣馬公市西衛里24鄰西衛396之15號,0919-080321,-,5間,NT$2800-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
品夏民宿,澎湖縣馬公市五德里1鄰雞母塢192號,0952-266259,-,5間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
艾的驛站民宿,澎湖縣馬公市西文里7鄰西文澳92之29號,06-9212671,-,5間,NT$2800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
澎灣綠宿一館民宿,澎湖縣馬公市鎖港里鎖港一路73巷23弄2號,0938-799325,-,5間,NT$2800-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
澎灣綠宿二館民宿,澎湖縣馬公市鎖港里1鄰鎖港一路73巷27弄10號,0978-530191,-,5間,NT$2800-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
六月民宿,澎湖縣馬公市安宅里11鄰宅腳嶼161號,0935-837126,-,4間,NT$2800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
