旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
隱竹別院,南投縣竹山鎮富州里富州巷31號,049-2623928,-,3間,NT$3200-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
石頭&木頭,南投縣仁愛鄉大同村14鄰榮光巷37之1號,0937-291893,-,4間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
鯉魚潭天泉民宿,南投縣埔里鎮蜈蚣里鯉魚路37-2號,049-2988187,-,4間,NT$3200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
水擺夷風味民宿,南投縣仁愛鄉大同村博望巷21-1號,0932-195101,-,5間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
原木民宿(特色民宿),南投縣鹿谷鄉內湖村興產路24-50號,0912-651502,-,6間,NT$3200-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
小半天南屏湖民宿,南投縣鹿谷鄉竹豐村中湖巷28-3號,049-2677399,-,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
午后咖啡民宿,南投縣埔里鎮大城里6鄰大城路76-1號,049-2999880,http://afternooncoffee.ego.tw,1間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
豆豆館民宿,南投縣埔里鎮大城里25鄰信義路1077號,0922-214365,-,4間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
禪園瘋之谷森林民宿,南投縣埔里鎮桃米里8鄰水上巷120號,0932-226094,-,2間,NT$3200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
日月潭大統民宿,南投縣魚池鄉日月村中正路245及247號,0937-595332,http://datong.okgo.tw,7間,NT$3200-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
榮陽居民宿,南投縣埔里鎮大城里33鄰中山路3段739號,049-2915355,-,5間,NT$3200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
享佳小築民宿,南投縣埔里鎮桃米里2鄰桃米巷6-2號,0920-055099,-,4間,NT$3200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
三三堂民宿,南投縣埔里鎮水頭里10鄰東潤路53巷8號,049-2926614,-,3間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
福興520民宿,南投縣埔里鎮福興里福長路30號,0978-905067,-,6間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
河岸民宿,"南投縣水里鄉北埔村東三街108號,108號2樓,106號2樓",0920-933002,-,5間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
天晴民宿,南投縣埔里鎮牛眠里18鄰福興路11號,0961-521168,-,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
築夢99,南投縣竹山鎮中山里自強路99號,0937-774932,-,3間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
闕麒景觀民宿,南投縣埔里鎮水頭里東潤路31號,049-2926388,http://chillchill.com.tw/,5間,NT$3300-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
雲濛仙境民宿,南投縣仁愛鄉大同村榮光巷9號,049-2803208,-,4間,NT$3300-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
挪威森林民宿,南投縣仁愛鄉大同村仁和路210-5號B棟,049-2803822,-,4間,NT$3300-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
空中花園民宿,南投縣仁愛鄉大同村榮光巷8號,049-2802166,-,5間,NT$3300-4730(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
清境立鷹山民宿,南投縣仁愛鄉大同村仁和路206-1號,049-2803822,-,4間,NT$3300-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
明湖采堤渡假館,南投縣魚池鄉水社村15鄰名勝街15-1號,049-2856518,-,5間,NT$3400-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3400,-
安語軒人文民宿,南投縣集集鎮八張一街148號,049-2761778,-,3間,NT$3400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3400,-
靜雅軒民宿,南投縣集集鎮南投縣集集鎮吳厝里4鄰八張一街150號,049-2761778,-,4間,NT$3400-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3400,-
箱根生活館,南投縣埔里鎮蜈蚣里中山路一段62號,049-2920899,-,9間,NT$3420-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3420,-
信安商務旅館,南投縣竹山鎮菜園路41號,049-2642123,-,10間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
明軒曉居民宿,南投縣魚池鄉大雁村大雁巷7-5號,049-2898950,-,5間,NT$3500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
成龍山莊,南投縣埔里鎮廣成里覆金路20-1號,049-2932644,http://www.minsu.idv.tw,5間,NT$3500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
月潭小棧民宿,南投縣魚池鄉日月村山明街58號,0921-001937,-,4間,NT$3500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
日月湖畔渡假中心,南投縣魚池鄉日月村義勇街80號,049-2850591,-,4間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
樸宿庭園民宿,南投縣鹿谷鄉鳳凰村仁義路仁德巷26號,049-2753582,https://nantou.taiwanstay.net.tw/29/room/1,5間,NT$3500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
薰芳齋農莊,南投縣鹿谷鄉初鄉村水尾巷22號,049-2753382,-,4間,NT$3500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
春鋒玉桂園,南投縣中寮鄉崁頂村中集路49-5號,049-2236734,-,4間,NT$3500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
歐香渡假民宿,南投縣埔里鎮桃米里桃米巷6-6號,0910-998759,-,4間,NT$3500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
巧克拉提民宿(特色民宿),南投縣埔里鎮大城里大同街6號,049-2916589,-,10間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
騰芳居民宿,南投縣鹿谷鄉永隆村和平巷37號,049-2750799,-,4間,NT$3500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
九族民宿,南投縣魚池鄉大林村金天巷69-5號,049-2898913,-,4間,NT$3500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
七里山瑭(特色民宿),南投縣埔里鎮蜈蚣里鯉魚路23-1號,049-2980767,-,7間,NT$3500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
如家民宿,南投縣集集鎮玉映里1鄰佛廟巷17號,049-2761945,https://jijihomeinn.weebly.com/,3間,NT$3500-4700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
展顏山居,南投縣埔里鎮桃米里10鄰種瓜路43號,0910-594001,-,9間,NT$3500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
晨民宿,南投縣埔里鎮水頭里4鄰水頭路40號,0958-303087,-,4間,NT$3500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
阿彬民宿,南投縣仁愛鄉大同村仁和路206-5號,049-2803347,-,2間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
長白山農場,南投縣仁愛鄉大同村仁和路218號,049-2802998,http://www.cbsf.com.tw/,3間,NT$3500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
書法之家,南投縣埔里鎮溪南里6鄰水墻巷7-1號,049-2421328,-,5間,NT$3500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
國姓山海關民宿,南投縣國姓鄉國姓村國姓路461-17號,049-2722719,-,4間,NT$3500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
食宿玩家民宿,南投縣魚池鄉日月村日月街39號,049-2850116,-,2間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
湘晴休閒木屋民宿,南投縣仁愛鄉定遠新村18之9號,049-2803901,-,7間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
沙里仙渡假飯店,南投縣信義鄉東埔村開高巷74號,049-2702988,-,47間,NT$3500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
夢想家民宿,南投縣魚池鄉日月村日月街75號,049-2850376,http://dream.okgo.tw/,5間,NT$3500-5300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
曉園民宿,南投縣仁愛鄉新生村山林巷24號,049-2941295,-,5間,NT$3500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
汎札嵐渡假休閒民宿,南投縣魚池鄉魚池村瓊文巷39-10號,0985-581981,http://fanzhalan.tw,4間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
水月山莊民宿,南投縣埔里鎮南村里桃南路5號,049-2910339,http://www.moon-river.com.tw,5間,NT$3500-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
果色天香民宿,南投縣仁愛鄉大同村13鄰信義巷82之1號,049-2802786,-,5間,NT$3500-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
淘米露民宿,南投縣埔里鎮桃米里桃米路22號,049-2919666,-,5間,NT$3500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
七矮人旅棧,南投縣埔里鎮大湳里7鄰虎山路30號,0930-331049,-,7間,NT$3500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
香林田莊民宿,南投縣魚池鄉頭社村平和巷129-19號,049-2861855,-,5間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
山逸園,南投縣鹿谷鄉初鄉村中正路三段651巷43-1號,0913-377777,-,3間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
羅娜渡假山莊,南投縣信義鄉羅娜村信筆巷130號,049-2831280,-,7間,NT$3500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
Qhouse民宿,南投縣埔里鎮北安里15鄰同春三街20號,0919-055755,http://www.q-house.com.tw/,2間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
竹林民宿,南投縣竹山鎮集山路二段201巷45-5、45-6、45-7、45-8號,0912-587600,-,4間,NT$3580-3580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3580,-
蘋果的家渡假別墅民宿,南投縣集集鎮八張里1鄰民權路272號,049-2760543,-,5間,NT$3600-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
碧水山居民宿,南投縣魚池鄉水社村中山路455-6號,049-2855188,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
上林園生態民宿,南投縣埔里鎮向善里向善路1巷33號,049-2919927,-,5間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
貓頭鷹森林民宿(特色民宿),南投縣竹山鎮山崇里山崇巷27-7號,0919-056009,-,8間,NT$3600-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
日月星舞民宿,南投縣魚池鄉大林村永川巷12-8號,049-2899347,http://www.facebook.com/coffee.estate,5間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
