旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
如意行館,臺東縣臺東市中華路2段761巷5號,089-358557,-,56間,NT$6200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2
狀元樓商務旅店,臺東縣太麻里鄉泰和村太麻里街246號,089-781346,http://www.taimalihotel.com.tw/,16間,NT$2000-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
快樂潛水,臺東縣綠島鄉南寮村1鄰南寮19號,0923-529651,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夏御民宿,臺東縣綠島鄉南寮村南寮65號,089-671773,http://siayu.ludao-minsu.tw/,5間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
耘禾莊園民宿,臺東縣關山鎮德高里19鄰頂庄16號,089-931355,http://ittbnb.com/cropgrain/,5間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藍天假期民宿,臺東縣臺東市仁五街205號,0966-677911,-,5間,NT$4060-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛咪臥客民宿,臺東縣太麻里鄉美和村美和49號,089-512807,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
光の影子民宿,臺東縣臺東市樂利路52巷20號,0978-755673,-,5間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
翠安儂風旅商務旅館,臺東縣臺東市四維路三段150號3-8樓,089-229979,-,45間,NT$3400-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
二分地民宿,臺東縣關山鎮里壠里崁頂100-5號,089-810322,-,5間,NT$1650-4620(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小貓兩3隻民宿,臺東縣臺東市中興路二段90號,089-232012,http://www.facebook.com/kittensbnb,4間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
西西里民宿,臺東縣臺東市安和路102巷102號,0905-883102,-,5間,NT$4500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台東涵園別墅,臺東縣鹿野鄉龍田村南三路115號,089-550616,http://hyangarden.etaitung.tw/,5間,NT$3800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
星光別墅民宿,臺東縣東河鄉興昌村1鄰南八里8-11號,089-531536,http://lucentspa.com.tw/,1間,NT$35000-35000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
青山農場民宿,臺東縣太麻里鄉大王村17鄰佳崙196號,089-781677,http://www.ching3.com.tw/,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
靜築民宿,臺東縣鹿野鄉龍田村8鄰光榮路351號,089-550163,-,2間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
暖宿民宿,臺東縣臺東市傳廣路360巷36號,0988-966243,-,5間,NT$4600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
簡單小日子民宿,臺東縣臺東市興安路二段23號,089-237872,http://ciao-life.blogspot.com/2015/08/blog-post_3.html,5間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金地亞哥民宿,臺東縣東河鄉隆昌村七里橋20號,089-219052,-,5間,NT$5000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
彩靈的家民宿,臺東縣臺東市富岡里松江路一段210號,0975-967969,-,5間,NT$2800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九叔公民宿,臺東縣鹿野鄉龍田村光榮路196號,0931-999188,-,4間,NT$2800-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
路得行旅台東2館,臺東縣臺東市中山路374號,089-310171,-,67間,NT$1600-1700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麻荖漏民宿,臺東縣成功鎮芝田路186-2號,089-853452,https://mpl.travel123.tw/,3間,NT$2400-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福月光民宿,臺東縣綠島鄉公館村溫泉41號,089-672126,-,5間,NT$3000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夏綠地莊園民宿,臺東縣關山鎮里壠里30崁頂99之7號,0966-653886,http://www.charlottestate.tw,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
豆荳民宿,臺東縣臺東市民安街155號,0935-372552,-,5間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
七里香民宿,臺東縣長濱鄉寧埔村烏石鼻43-2號,089-801118,http://taitung.emmm.tw/index_m.php?ptype=ieb_c&L3_id=40162,4間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
東方假期民宿,臺東縣臺東市仁五街199號,0935-180912,-,5間,NT$4800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
好朋友民宿,臺東縣臺東市更生北路131號,089-222357,http://goodfriend.travel123.tw/,3間,NT$1800-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旭緣咖啡民宿,臺東縣臺東市卑南里永安街18巷31弄1號,089-235456,http://taitungminsu.pgo.tw/minsu.php?ID=11013,3間,NT$3500-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
星邑旅宿,臺東縣臺東市興安路一段16號,0978-383382,http://istar.yoyotaitung.com.tw/,4間,NT$5800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
樓媽媽民宿,臺東縣卑南鄉明峰村忠孝路12巷8-1號,089-570089,-,5間,NT$2000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宜客休閒山莊,"臺東縣關山鎮新福里溪埔路22-2,22-3號","089-810736,814661",-,12間,NT$1200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
有時回家民宿,臺東縣臺東市正氣北路746巷231號,089-222212,http://homeabout.pixnet.net/blog,3間,NT$1800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
龍泉民宿,臺東縣鹿野鄉龍田村6鄰光榮路296號,089-551866,-,3間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
飄泊21Inn民宿,臺東縣臺東市興安路二段21號,089-237662,http://www.piau-po21inn.com,5間,NT$3900-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
北緯二十二度休憩民宿,臺東縣臺東市蘭州街123號,0988-424148,-,5間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
東海民宿,臺東縣成功鎮民生路55號,089-854863,-,4間,NT$1800-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
奇快旅遊民宿,臺東縣臺東市中華路一段892巷128號,089-359237,-,2間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠茵小筑民宿,臺東縣臺東市永安街180巷38弄16號,089-231899,http://www.villegreensward.com/,10間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
臻品軒民宿,臺東縣臺東市新興路11號,0988-052002,-,4間,NT$2400-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭花楹海景民宿,臺東縣東河鄉北東河1號,089-896666,http://jacarandahouse.idv.tw,5間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
龍星木屋花園旅館,臺東縣臺東市新興路625號,089-228005,http://www.long-xing.com.tw//,30間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日暉國際渡假村,臺東縣池上鄉新興村新興107號,089-861111,http://www.papago-resort.com/taitung/,204間,NT$24200-88000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
巧雅婷民宿,臺東縣臺東市南一街100號,0922-709873,https://taitung.taiwanstay.net.tw/44,4間,NT$2500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台東桂田喜來登酒店,臺東縣臺東市正氣路316號,089-328858,https://www.sheraton-taitung.com/,290間,NT$9800-26000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
歡喜精品民宿,臺東縣臺東市豐榮路90巷23號,089-330986,http://happy.travel123.tw/,3間,NT$1800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
我朋友家,臺東縣臺東市傳廣路153巷25號,089-358336,http://mf.travel123.tw/about.htm,3間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
阿利民宿,臺東縣綠島鄉中寮村中寮路99-1號,089-672771,http://chacers.myweb.hinet.net/,4間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
民橋大飯店,臺東縣臺東市知本路二段898號,089-510528,-,63間,NT$3800-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藍白式度假民宿,臺東縣關山鎮豐泉里豐隆路19號,089-815043,http://bnwstyle.hi-bnb.com/house_info.aspx?refresh=1,3間,NT$6000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
農家美民宿,臺東縣鹿野鄉瑞隆村新源路49巷36弄12號,089-580285,http://nogamay.okgo.tw/,5間,NT$1500-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
OneTaitung民宿,臺東縣延平鄉桃源村11鄰昇平路192-8號,089-561489,http://meilin561489@gmail.com,5間,NT$4300-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
跑者之家民宿,臺東縣長濱鄉竹湖村竹湖路47號,0912-699709,http://runnershousesunmoo.wixsite.com/runnershouse,5間,NT$2400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鹿山居民宿,臺東縣卑南鄉初鹿村初鹿三街75號,089-571919,-,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台東假期民宿,臺東縣臺東市更生路820巷32號,089-238888,http://www.36-5168.com.tw/index.htm,5間,NT$4580-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
米粒教育家,臺東縣長濱鄉竹湖村南竹湖34-6號,0909-204000,-,5間,NT$5000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
連記茗茶民宿,臺東縣鹿野鄉永安村高台路100號,089-551117,-,3間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛上台東藍民宿,臺東縣臺東市中興路3段275巷36弄1號,089-231989,http://www.tt089.com.tw/,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
途中台東青年旅舍民宿,臺東縣臺東市安和路102巷30號,0965-577167,http://www.onmywayhostel.com/,4間,NT$5400-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福柳莊民宿,臺東縣卑南鄉太平村27鄰太平路630巷45弄18號,0928-861330,-,4間,NT$5500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
纏民宿,臺東縣關山鎮崁頂95-12號,089-811976,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
2013民宿,臺東縣臺東市光明里東糖街31號,089-233993,https://zh-tw.facebook.com/taitung2013bnb/,4間,NT$3000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
森黑屋,臺東縣臺東市更生路573巷67號,0905-968322,https://site.traiwan.com/blackhouse/index.php,5間,NT$2800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
