旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
東港海風民宿,屏東縣東港鎮嘉新一街370號,08-8336811,http://www.hi-fun.com.tw/,5間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
大鼻旅店民宿,屏東縣恆春鎮恆南路194巷58號,0925-216712,https://site.traiwan.com/bignoseinn/index.php?fbclid=IwAR0BjNJYbA9ARAGtBWoD0xJh7XHLKgb4LxoKVFlM3sL3NIEFuE_Z5P-EDrY,4間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
花爵墾丁民宿,屏東縣恆春鎮恆南路5巷20號,08-8899950,http://shop.okgo.tw/9798/,5間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
發現號特色民宿,屏東縣林邊鄉裕後路90號,08-8750300,https://booking.owlting.com/baystory?lang=zh_TW&start=2021-03-24&end=2021-03-25&adult=1&child=0&infant=0,11間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
藍海旅店民宿,屏東縣恆春鎮船帆路692巷10號,08-8851939,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
晴天民宿,屏東縣車城鄉仁愛路1巷8-13號,0985-563505,-,3間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
SNUG‧NINE(S‧9旅宿),屏東縣恆春鎮省北路93巷1弄9號,08-8899740,-,3間,NT$3000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
八八景觀民宿,屏東縣恆春鎮德和路521巷6號,08-8880879,-,5間,NT$3000-9200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
以馬內利衝浪旅店,屏東縣恆春鎮福成街58號,0989-320586,-,3間,NT$3000-4400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
八逗文旅,屏東縣恆春鎮中山路67號,0966-771067,-,4間,NT$3000-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
窩一窩民宿,屏東縣恆春鎮環城北路217號,0987-816589,-,4間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
富麗敦飯店,屏東縣恆春鎮恆南路117巷18號,08-8898989,http://www.fulidun.com,182間,NT$3000-28888(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
東青民宿,屏東縣潮州鎮太平路9巷18號,08-7801789,http://www.dqhomestay.com.tw/,4間,NT$3000-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
虎頭山莊,屏東縣恆春鎮虎頭路147號,08-8896360,-,3間,NT$3000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
墾丁南方之星民宿,屏東縣恆春鎮恆南路2巷86弄51之3號,0910-881099,-,5間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
天台113民宿,屏東縣琉球鄉中正路3巷11-3號,0933-340222,-,5間,NT$3000-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
薄荷小日子,屏東縣恆春鎮山腳里恆公路676號,08-8883554,-,8間,NT$3000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
繣巷民宿,屏東縣琉球鄉本福村中山路8-34號,0967-155117,-,4間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
63民宿,屏東縣恆春鎮墾丁里墾丁路和平巷63號,0981-247336,-,5間,NT$3000-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
海人民宿,屏東縣恆春鎮墾丁路134號,08-8861289,-,2間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
東港小鎮旅遊民宿,屏東縣東港鎮長春一路5號,08-8333557,-,2間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
靚南灣,屏東縣恆春鎮南灣路信義巷68號,0952-673913,-,3間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
輕輕旅行民宿,屏東縣恆春鎮恆公路208巷15弄23號,08-8892165,-,3間,NT$3000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
宅南民宿,屏東縣恆春鎮省北路326-2號,0972-980661,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
堡貝屋親子民宿,屏東縣東港鎮嘉新二街2號,08-8335510,-,4間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
琉戀民宿,屏東縣琉球鄉復興路1巷14之25號,08-8611652,-,3間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
下一站民宿,屏東縣恆春鎮恆公路1020號,08-8881655,-,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
潮州奇遇旅宿,屏東縣潮州鎮太平路11-3號,08-7885010,http://chi-yu.ego.tw,5間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
愛在恆春主題民宿,屏東縣恆春鎮恆西路33巷127號,0985-732668,-,5間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
月彎灣渡假旅店,屏東縣恆春鎮大灣路110號,0965-320991,-,5間,NT$3000-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
象樹園餐飲特色民宿,屏東縣車城鄉福安路2-69號,08-8825558,-,8間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
興滿民宿,屏東縣恆春鎮恆西路170號,0939-059308,-,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
天水月民宿,屏東縣恆春鎮南灣路891號,0936-874145,-,8間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
角間56民宿,屏東縣恆春鎮恆南路194巷56號,0912-409390,-,3間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
愛上恆春主題民宿,屏東縣恆春鎮恆南路11巷1弄4號,08-8882624,-,4間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
南灣吉緣民宿,屏東縣恆春鎮南灣路林森巷39-1號,0929-485034,https://g.co/kgs/x1kt1u,5間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
心想事成主題民宿,屏東縣恆春鎮恆西路33巷123弄2號,0955-972946,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
戀戀恆春,屏東縣恆春鎮恆公路208巷15弄11號,0976-917193,-,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
幸福小棧民宿,屏東縣恆春鎮大灣路142號,08-8863333,-,4間,NT$3000-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
草分木民宿,屏東縣恆春鎮船帆路606號,0913-595027,-,4間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
小麻雀的家,屏東縣琉球鄉中正路3巷2之1號,0933-340222,-,5間,NT$3000-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
幸福墾丁精品旅宿,屏東縣恆春鎮恆西路33巷61號,08-8882818,-,3間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
天際線民宿,屏東縣恆春鎮草埔路39號,08-8880101,-,6間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
樂水情緣,屏東縣滿州鄉公館路52號,0900-732244,-,5間,NT$3000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
山森三室,屏東縣恆春鎮南灣路和平巷50號,0905-938900,-,3間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
橘子喵旅宿,屏東縣恆春鎮恆公路208巷15弄22號,0988-782190,-,3間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
可以居民宿,屏東縣車城鄉溫泉路388號,0919-899333,-,7間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
恆春奕棧,屏東縣恆春鎮恆公路210之2號,08-8882611,-,8間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
小琉球八八民宿,屏東縣琉球鄉和平路20號,0972-058890,-,4間,NT$3000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
龍潭湖畔旅店,屏東縣恆春鎮南灣路701號,0981-556555,https://booking.owlting.com/25inn,5間,NT$3000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
棕櫚小築,屏東縣恆春鎮墾丁路通海巷21-3號,0925-809363,-,5間,NT$3000-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
桐德館旅館,屏東縣新埤鄉進化路12-61號,06-2531111*6103,-,20間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
微風海岸民宿,屏東縣車城鄉後灣路40號,0987-297758,-,2間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
萬青民宿,屏東縣潮州鎮西市路20號,08-7801789,-,4間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
暮村沐春民宿,屏東縣恆春鎮東門路108號,0910-788888,-,5間,NT$3000-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
土造粗樓民宿,屏東縣恆春鎮德和路738號,08-8894738,-,12間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
洛克RockInn民宿,屏東縣恆春鎮恆西路33巷123弄7號,0933-808895,-,3間,NT$3000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
禾田星空親子民宿,屏東縣恆春鎮龍泉路292號,0916-363998,-,6間,NT$3000-9900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
墾丁自遊行民宿,"屏東縣恆春鎮南灣路和平巷90,92號",0930-954101,-,5間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
W59VILLA,屏東縣恆春鎮德和里德和路735號,0972-816555,-,12間,NT$3000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
吉好民宿,屏東縣琉球鄉上福村上杉路7巷3號,0975-277100,-,4間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
深光民宿,屏東縣恆春鎮恆南路63巷13弄13號,0938-565729,-,4間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
微浮民宿,屏東縣琉球鄉本福村中山路81、81-1號,0937-559729,-,4間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
花于子民宿,屏東縣萬巒鄉萬金村17鄰萬和路8號,0952-307733,-,5間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
站前民宿,屏東縣潮州鎮榮田路53-8號,0980-680278,-,4間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
萊克民宿,屏東縣琉球鄉中山路11-1號,08-8612092,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
小琉球海苑民宿,屏東縣琉球鄉中山路112-3號,08-8613755,-,5間,NT$3000-4400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
好客輕旅,屏東縣東港鎮新興二街41號,0928-814546,-,6間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
海海天光民宿,屏東縣恆春鎮恆北路1巷47弄2號,0981-770215,-,4間,NT$3000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
林家會館,屏東縣車城鄉田中路1-1號,0931-360793,-,5間,NT$3000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
拉姆民宿,屏東縣瑪家鄉瑪家村瑪卡札亞街5巷8號,0912-055120,-,4間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
秀舍民宿,屏東縣恆春鎮環城南路21號,0922-158921,-,3間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
