旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
123會館,宜蘭縣五結鄉公園一路18號,0928-073502,-,5間,NT$7000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
泰雅山莊渡假民宿,宜蘭縣大同鄉崙埤村2鄰崙埤12-1號,03-9801858,http://tayal.yibnb.net/,5間,NT$3400-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
風箏小木屋,宜蘭縣冬山鄉武淵村14鄰富堵五路91號,03-0939,http://house.ilantravel.com.tw/bnb/kite.htm,5間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水立方,宜蘭縣員山鄉尚德村大湖十八路58號,0933-727463,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
阿英的家,宜蘭縣三星鄉上將路三段650巷16號,03-9540243,-,4間,NT$1400-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
北方札特歐風古堡民宿,宜蘭縣冬山鄉廣安村水井路301巷45號,03-9612581,http://www.northzart.com.tw/,5間,NT$4580-8580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
賓士旅館,宜蘭縣礁溪鄉礁溪路五段21號,03-9882966,-,6間,NT$1200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
優的民宿,宜蘭縣冬山鄉柯林村安農三路6巷18號,03-9546839,http://www.yudo520.tw/,5間,NT$1800-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭天民宿,宜蘭縣宜蘭市進士一路117號,03-9311260,-,3間,NT$2980-4980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
酉軒休閒民宿,宜蘭縣五結鄉仁五路三段90巷77號,03-9502324,-,4間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小巷弄５號,宜蘭縣五結鄉協和村親河路一段119巷1弄5號,0922-022255,-,2間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
微古董,宜蘭縣五結鄉福和二路118巷32號,0958-509536,-,3間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
海邊民宿,宜蘭縣壯圍鄉壯濱路四段10號,03-9302793,-,5間,NT$1600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
Ｔ２水那漾會館,宜蘭縣冬山鄉武淵村2鄰東五路12號,0963791321-0963791321,-,5間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
林美園民宿,宜蘭縣礁溪鄉三民村十六結路103之20號,03-9884262,-,5間,NT$1200-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
五洲大旅社,宜蘭縣宜蘭市光復路34、36號,03-9330431,-,38間,NT$1200-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
依之園民宿,宜蘭縣羅東鎮四維路155巷8號,03-9562525,-,4間,NT$3200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
梅花湖休閒旅館有限公司,宜蘭縣冬山鄉環湖路66號E1、E2及E3棟,03-9613222,-,5間,NT$10800-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
VilliaV頂級會館,宜蘭縣五結鄉溪濱路二段395號,0912-866080,-,3間,NT$2600-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旅行玩家民宿,宜蘭縣羅東鎮羅莊街255號,0988-892336,-,4間,NT$3000-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
首席渡假村民宿,宜蘭縣五結鄉三吉中路69號,03-9605855,-,5間,NT$7500-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
品禾悅和民宿,宜蘭縣礁溪鄉十六結路52-30號,0939-580177,-,5間,NT$4600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
礁溪大福民宿,宜蘭縣礁溪鄉淇武蘭路168之36號,0935-875828,-,4間,NT$4800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
湖畔之森,宜蘭縣冬山鄉得安村大埤二路75巷29號,0936-639050,-,2間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
淡夢之島,宜蘭縣五結鄉三吉中路12號,0912-555551,http://www.neverland.com.tw,3間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
舞蜻蜓,宜蘭縣冬山鄉東二路22巷37號,0917-371606,-,2間,NT$7000-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
福星旅社,宜蘭縣宜蘭市康樂路15號,03-9323652,-,12間,NT$600-1000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛情海民宿,宜蘭縣壯圍鄉過嶺村壯濱路三段41號,03-9307060,-,3間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠品屋民宿,宜蘭縣羅東鎮四維路2號,03-9573186,-,2間,NT$2000-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
礁溪廿一號溫泉旅店,宜蘭縣礁溪鄉信義路34巷21號1樓,03-9881131,-,2間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華瑞薈館民宿,宜蘭縣三星鄉大隱村大隱三路117巷5號,0928-076466,-,2間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
家筠民宿,宜蘭縣羅東鎮新群里新群北路173巷25號,03-9606125,-,5間,NT$1600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠禾豐民宿,宜蘭縣羅東鎮新群里7鄰富農路三段60巷2號,0912-298082,-,1間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藍白拖民宿,宜蘭縣五結鄉國民南路48之6號,03-9601329,-,4間,NT$3280-4980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
亞維儂民宿,宜蘭縣員山鄉枕山村坡城路16-15號,03-9232789,-,4間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
風浪海洋,宜蘭縣頭城鎮濱海路二段261號,0934-112382,-,2間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
稻家,宜蘭縣員山鄉惠深二路一段66巷11-2號,0988-399315,-,3間,NT$5000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
芯之園,宜蘭縣三星鄉大隱村大埔三路15號,03-9899902,-,3間,NT$1500-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
聽湖,宜蘭縣冬山鄉得安村6鄰大埤路128號,0966-563398,-,4間,NT$6600-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
真芯民宿,宜蘭縣冬山鄉廣興路572號,03-9569075,-,2間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
木村民宿,宜蘭縣羅東鎮北投街133巷12號,0971305598-0970091667,-,5間,NT$2680-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小薇妮民宿,宜蘭縣五結鄉親河路二段291巷52弄23之1號,0905-500281,-,3間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
二水古月,宜蘭縣員山鄉隘界一路38號,0931-344041,-,5間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
享玩,宜蘭縣三星鄉清洲一路30巷2號,0935053088-0988985377,http://funplace.yibnb.com/,3間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綺麗商旅-宜蘭蘇澳館,宜蘭縣蘇澳鎮港區8號,03-9951177,http://www.cltaiwan.com,58間,NT$3800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夢芝鄉旅社,宜蘭縣礁溪鄉德陽路96號1-5樓,03-9873845,https://store.bluezz.tw/c.php?id=1013,12間,NT$1500-1500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
家福傳藝會舘,宜蘭縣五結鄉五濱路二段191巷28號,03-9605959,-,5間,NT$5800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
看海景吹海風民宿,宜蘭縣頭城鎮外澳里濱海路二段48號,03-9773377,-,5間,NT$2400-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
東尼的家,宜蘭縣礁溪鄉淇武蘭路168之21號,0911-915035,-,3間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雲朵朵民宿,宜蘭縣羅東鎮北投街70號,0970-091667,-,4間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
童趣樂園,宜蘭縣冬山鄉廣興村廣興路529巷2弄20號,03-9517776,-,2間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
木棉道美學商旅(2-5F),宜蘭縣羅東鎮中山路三段306號2-5樓,03-9564888,http://www.kapok-hotel.tw,26間,NT$8800-9680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
河那邊,宜蘭縣冬山鄉八甲路72巷16號,0932-906882,-,4間,NT$2500-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
多愛溫泉會館,宜蘭縣礁溪鄉信義路34巷8號(8、10、12號合併),03-9880900,http://duoai.i-sharehotel.com.tw/,5間,NT$2600-7400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
英倫‧印度,宜蘭縣羅東鎮月眉路519巷20號,0911-218256,-,1間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
貝莉小屋,宜蘭縣五結鄉利寶路141號,0919-548398,-,5間,NT$1800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘆薈Villa民宿,宜蘭縣五結鄉三吉中路52巷15弄26號,0931-339410,-,2間,NT$22500-30000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
湖畔人家民宿,宜蘭縣冬山鄉得安村大埤二路250號,03-9610819,-,3間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
彩雲湖畔民宿,宜蘭縣冬山鄉得安村大埤二路75巷23號,0928-076578,-,1間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
梅花客棧,宜蘭縣冬山鄉梅湖路59號,03-9513610,-,4間,NT$2000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宏來民宿,宜蘭縣礁溪鄉三民村十六結路39-11號,0922530500-039889517,-,4間,NT$2600-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
丹妮爾親子民宿,宜蘭縣五結鄉三吉中路115巷9號,0921-115909,-,3間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
嗨斑馬輕旅行,宜蘭縣冬山鄉富農路一段185巷93弄8號,0958-665908,-,4間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宜蘭冬山河檜木民宿,宜蘭縣冬山鄉大安路180號,0932-387771,-,3間,NT$6000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
肉食動物民宿,宜蘭縣礁溪鄉奇立丹路76巷2-7號,03-9889991,-,4間,NT$2400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
樸實園,宜蘭縣礁溪鄉瑪僯路39-15號,03-9309479,-,4間,NT$4500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
七里香民宿,宜蘭縣五結鄉協和村親河路二段198號,0919-215817,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
涓久川庭園民宿,宜蘭縣冬山鄉得安村鹿得五路356號,0963-776895,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
傳遞幸福爵士館,宜蘭縣五結鄉孝威路169號,0975-159156,-,5間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
三枝的家,宜蘭縣南澳鄉武塔村新溪路20-1號,03-9982309,-,3間,NT$2000-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
風中奇緣民宿,宜蘭縣壯圍鄉大福路三段100號,0989-350875,-,2間,NT$3000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雷院子民宿,宜蘭縣三星鄉行健村行健二路二段87號,03-9898834,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蜜糖民宿,宜蘭縣羅東鎮新群里月眉路165號,0961-332663,-,4間,NT$3200-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
